ticker,cik,form,fy,fp,filed,accn,end,start,Revenues,NetIncomeLoss,EarningsPerShareBasic,EarningsPerShareDiluted,OperatingIncomeLoss,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,Assets,Liabilities,StockholdersEquity,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,PaymentsToAcquirePropertyPlantAndEquipment,LongTermDebt,ShortTermInvestments,CostOfRevenue,OperatingExpenses,IncomeTaxExpenseBenefit,AccountsReceivableNetCurrent
NVDA,0001045810,10-Q,2025,Q2,2024-08-28,0001045810-24-000264,2024-01-28,,null,null,null,null,null,null,null,null,65728000000,22750000000,42978000000,7280000000,null,null,9709000000,null,null,null,null,9999000000
NVDA,0001045810,10-Q,2025,Q2,2024-08-28,0001045810-24-000264,2024-07-28,,null,null,null,null,null,null,null,null,85227000000,27070000000,58157000000,8563000000,null,null,8461000000,null,null,null,null,14132000000
NVDA,0001045810,10-Q,2025,Q2,2024-08-28,0001045810-24-000264,2023-01-29,,null,null,null,null,null,null,null,null,null,null,22101000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2025,Q2,2024-08-28,0001045810-24-000264,2023-04-30,,null,null,null,null,null,null,null,null,null,null,24520000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2025,Q2,2024-08-28,0001045810-24-000264,2023-07-30,,null,null,null,null,null,null,null,null,null,null,27501000000,5783000000,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2025,Q2,2024-08-28,0001045810-24-000264,2024-04-28,,null,null,null,null,null,null,null,null,null,null,49142000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2023-10-29,2023-01-30,38819000000,17475000000,0.71,0.7,19358000000,27510000000,6210000000,1942000000,null,null,null,null,16591000000,null,null,null,11309000000,8152000000,2237000000,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2023-10-29,2023-07-31,18120000000,9243000000,0.37,0.37,10417000000,13400000000,2294000000,689000000,null,null,null,null,null,null,null,null,4720000000,2983000000,1279000000,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2024-10-27,2024-01-29,91166000000,50789000000,2.07,2.04,57419000000,69135000000,9200000000,2516000000,null,null,null,null,47460000000,null,null,null,22031000000,11716000000,8020000000,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2024-10-27,2024-07-29,35082000000,19309000000,0.79,0.78,21869000000,26156000000,3390000000,897000000,null,null,null,null,null,null,null,null,8926000000,4287000000,3007000000,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2024-01-28,,null,null,null,null,null,null,null,null,65728000000,22750000000,42978000000,7280000000,null,null,9709000000,null,null,null,null,9999000000
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2024-10-27,,null,null,null,null,null,null,null,null,96013000000,30114000000,65899000000,9107000000,null,null,8462000000,null,null,null,null,17693000000
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2023-01-29,,null,null,null,null,null,null,null,null,null,null,22101000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2023-07-30,,null,null,null,null,null,null,null,null,null,null,27501000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2023-10-29,,null,null,null,null,null,null,null,null,null,null,33265000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2025,Q3,2024-11-20,0001045810-24-000316,2024-07-28,,null,null,null,null,null,null,null,null,null,null,58157000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2026,Q1,2025-05-28,0001045810-25-000116,2024-04-28,2024-01-29,26044000000,14881000000,0.6,0.6,16909000000,20406000000,2720000000,777000000,null,null,null,null,15345000000,null,null,null,5638000000,3497000000,2398000000,null
NVDA,0001045810,10-Q,2026,Q1,2025-05-28,0001045810-25-000116,2025-04-27,2025-01-27,44062000000,18775000000,0.77,0.76,21638000000,26668000000,3989000000,1041000000,null,null,null,null,27414000000,null,null,null,17394000000,5030000000,3135000000,null
NVDA,0001045810,10-Q,2026,Q1,2025-05-28,0001045810-25-000116,2025-01-26,,null,null,null,null,null,null,null,null,111601000000,32274000000,79327000000,8589000000,null,null,8463000000,null,null,null,null,23065000000
NVDA,0001045810,10-Q,2026,Q1,2025-05-28,0001045810-25-000116,2025-04-27,,null,null,null,null,null,null,null,null,125254000000,41411000000,83843000000,15234000000,null,null,8464000000,null,null,null,null,22132000000
NVDA,0001045810,10-Q,2026,Q1,2025-05-28,0001045810-25-000116,2024-01-28,,null,null,null,null,null,null,null,null,null,null,42978000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2026,Q1,2025-05-28,0001045810-25-000116,2024-04-28,,null,null,null,null,null,null,null,null,null,null,49142000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2024-07-28,2024-01-29,56084000000,31480000000,1.28,1.27,35551000000,42979000000,5810000000,1618000000,null,null,null,null,29833000000,null,null,null,13105000000,7428000000,5013000000,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2024-07-28,2024-04-29,30040000000,16599000000,0.68,0.67,18642000000,22574000000,3090000000,842000000,null,null,null,null,null,null,null,null,7466000000,3932000000,2615000000,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2025-07-27,2025-01-27,90805000000,45197000000,1.85,1.84,50078000000,60521000000,8280000000,2163000000,null,null,null,null,42779000000,null,null,null,30284000000,10443000000,7920000000,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2025-07-27,2025-04-28,46743000000,26422000000,1.08,1.08,28440000000,33853000000,4291000000,1122000000,null,null,null,null,null,null,null,null,12890000000,5413000000,4784000000,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2025-01-26,,null,null,null,null,null,null,null,null,111601000000,32274000000,79327000000,8589000000,null,null,8463000000,null,null,null,null,23065000000
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2025-07-27,,null,null,null,null,null,null,null,null,140740000000,40609000000,100131000000,11639000000,null,null,8466000000,null,null,null,null,27808000000
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2024-01-28,,null,null,null,null,null,null,null,null,null,null,42978000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2024-04-28,,null,null,null,null,null,null,null,null,null,null,49142000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2024-07-28,,null,null,null,null,null,null,null,null,null,null,58157000000,null,null,null,null,null,null,null,null,null
NVDA,0001045810,10-Q,2026,Q2,2025-08-27,0001045810-25-000209,2025-04-27,,null,null,null,null,null,null,null,null,null,null,83843000000,null,null,null,null,null,null,null,null,null
